COMPANY NAME,BSE CODE,NSE SYMBOL,BS LINK
Lakshmi Mills,502958,LAKSHMIMIL,https://www.business-standard.com/company/lakshmi-mills-1830.html
Lalit Polymers,524250,,https://www.business-standard.com/company/lalit-polymers-2527.html
Lambodhara Text.,590075,LAMBODHARA,https://www.business-standard.com/company/lambodhara-text-6600.html
Lan Eseda Inds.,523407,LANESEDA,https://www.business-standard.com/company/lan-eseda-inds-2114.html
Lancer Containe.,539841,,https://www.business-standard.com/company/lancer-containe-44137.html
Lanco Infratech,532778,LITL,https://www.business-standard.com/company/lanco-infratech-21953.html
Lancor Holdings,509048,,https://www.business-standard.com/company/lancor-holdings-2008.html
Landmarc Leisur.,532275,,https://www.business-standard.com/company/landmarc-leisur-20773.html
Landmark Prop.,533012,LPDC,https://www.business-standard.com/company/landmark-prop-17714.html
Lanyard Foods,531705,,https://www.business-standard.com/company/lanyard-foods-7134.html
Larite Inds.,512325,,https://www.business-standard.com/company/larite-inds-2666.html
Larsen & Toubro,500510,LT,https://www.business-standard.com/company/larsen-toubro-348.html
Lasa Supergeneri,540702,LASA,https://www.business-standard.com/company/lasa-supergeneri-67941.html
Latent Light,539909,,https://www.business-standard.com/company/latent-light-26133.html
Latteys Industr.,535085,LATTEYS,https://www.business-standard.com/company/latteys-industr-72359.html
Laurus Labs,540222,LAURUSLABS,https://www.business-standard.com/company/laurus-labs-45955.html
Lawa CoatedPaper,523730,,https://www.business-standard.com/company/lawa-coatedpaper-2761.html
Lawreshwar Poly.,532829,,https://www.business-standard.com/company/lawreshwar-poly-27275.html
Laxmi Cotspin,538411,LAXMICOT,https://www.business-standard.com/company/laxmi-cotspin-35508.html
Laxmi Granites,515129,,https://www.business-standard.com/company/laxmi-granites-3590.html
Laxmi Vishnu Tex,502955,,https://www.business-standard.com/company/laxmi-vishnu-tex-14373.html
Layla Textile,539125,,https://www.business-standard.com/company/layla-textile-66018.html
LCC Infotech,532019,LCCINFOTEC,https://www.business-standard.com/company/lcc-infotech-7484.html
Le Waterina,531134,,https://www.business-standard.com/company/le-waterina-5862.html
Lead Financial S,531288,,https://www.business-standard.com/company/lead-financial-s-5787.html
Leading Lea. Fin,540360,,https://www.business-standard.com/company/leading-lea-fin-70255.html
Leafin India,511214,,https://www.business-standard.com/company/leafin-india-1824.html
Ledo Tea,508306,,https://www.business-standard.com/company/ledo-tea-801.html
Lee & Nee Soft.,517415,,https://www.business-standard.com/company/lee-nee-soft-3694.html
LEEL Electricals,517518,LEEL,https://www.business-standard.com/company/leel-electricals-4335.html
Leena Consultant,509046,,https://www.business-standard.com/company/leena-consultant-2311.html
Leena Textiles,521198,LEENATEX,https://www.business-standard.com/company/leena-textiles-4260.html
Legacy Mercantil,780021,,https://www.business-standard.com/company/legacy-mercantil-66361.html
Lemon Tree Hotel,541233,LEMONTREE,https://www.business-standard.com/company/lemon-tree-hotel-40619.html
Lerthai Finance,502250,,https://www.business-standard.com/company/lerthai-finance-7093.html
Lesha Inds.,533602,,https://www.business-standard.com/company/lesha-inds-38440.html
Lex Nimble Solu.,541196,,https://www.business-standard.com/company/lex-nimble-solu-71826.html
Lexus Granito,535001,LEXUS,https://www.business-standard.com/company/lexus-granito-71041.html
LGB Forge,533007,LGBFORGE,https://www.business-standard.com/company/lgb-forge-28627.html
Libas Designs,538391,LIBAS,https://www.business-standard.com/company/libas-designs-68975.html
Liberal Finlease,531103,,https://www.business-standard.com/company/liberal-finlease-6054.html
Liberty Shoes,526596,LIBERTSHOE,https://www.business-standard.com/company/liberty-shoes-4154.html
Libord Fin.,511593,,https://www.business-standard.com/company/libord-fin-4292.html
Libord Sec.,531027,,https://www.business-standard.com/company/libord-sec-5252.html
LIC ETF NIFTY 50,539480,LICNETFN50,https://www.business-standard.com/company/lic-etf-nifty-50-67150.html
LIC ETF NIFTY100,539784,LICNFNHGP,https://www.business-standard.com/company/lic-etf-nifty100-67928.html
LIC ETF SENSEX,539487,LICNETFSEN,https://www.business-standard.com/company/lic-etf-sensex-67180.html
LIC Housing Fin.,500253,LICHSGFIN,https://www.business-standard.com/company/lic-housing-fin-4248.html
LIC Nom GSec ETF,532530,LICNETFGSC,https://www.business-standard.com/company/lic-nom-gsec-etf-64950.html
Lifeline Injects,523379,,https://www.business-standard.com/company/lifeline-injects-2049.html
Likhami Consult.,539927,,https://www.business-standard.com/company/likhami-consult-68383.html
Lila Worldwide,531894,VATSMUSC,https://www.business-standard.com/company/lila-worldwide-7550.html
Lime Chemicals,507759,,https://www.business-standard.com/company/lime-chemicals-926.html
Linaks Microelct,517463,,https://www.business-standard.com/company/linaks-microelct-4030.html
Linc Pen &Plast.,531241,LINCPEN,https://www.business-standard.com/company/linc-pen-plast-12382.html
Lincoln Pharma.,531633,LINCOLN,https://www.business-standard.com/company/lincoln-pharma-12683.html
Linde India,523457,LINDEINDIA,https://www.business-standard.com/company/linde-india-284.html
Linear Inds,524103,,https://www.business-standard.com/company/linear-inds-1303.html
Link House Inds.,512349,,https://www.business-standard.com/company/link-house-inds-1618.html
Link Pharma Chem,524748,,https://www.business-standard.com/company/link-pharma-chem-4450.html
Linkson Intl.,508982,,https://www.business-standard.com/company/linkson-intl-16225.html
Lintas Mercant.,531510,,https://www.business-standard.com/company/lintas-mercant-7031.html
Lippi Systems,526604,,https://www.business-standard.com/company/lippi-systems-4176.html
Liverpool Fin,531756,,https://www.business-standard.com/company/liverpool-fin-7187.html
LKP Finance,507912,LKPMERFIN,https://www.business-standard.com/company/lkp-finance-1695.html
LKP Securities,540192,,https://www.business-standard.com/company/lkp-securities-22203.html
Lloyd Rock Fibre,531527,,https://www.business-standard.com/company/lloyd-rock-fibre-13838.html
Lloyds Finance,507870,LLOYDFIN,https://www.business-standard.com/company/lloyds-finance-1305.html
Lloyds Metals,512455,LLOYDMETAL,https://www.business-standard.com/company/lloyds-metals-2629.html
Lloyds Steels,539992,LSIL,https://www.business-standard.com/company/lloyds-steels-67056.html
LML,500255,LML,https://www.business-standard.com/company/lml-351.html
LN Industries,530745,,https://www.business-standard.com/company/ln-industries-5092.html
Lohia Polyester,514203,,https://www.business-standard.com/company/lohia-polyester-2669.html
Lohia Securities,590082,,https://www.business-standard.com/company/lohia-securities-21316.html
Lok Housing,500256,LOKHSG,https://www.business-standard.com/company/lok-housing-1898.html
Lokesh Mach.,532740,LOKESHMACH,https://www.business-standard.com/company/lokesh-mach-13320.html
Longview Tea,526568,,https://www.business-standard.com/company/longview-tea-4016.html
Looks Health,534422,,https://www.business-standard.com/company/looks-health-42129.html
Lords Chemicals,530039,,https://www.business-standard.com/company/lords-chemicals-4815.html
Lords Chloro,500284,MODIALKALI,https://www.business-standard.com/company/lords-chloro-385.html
Lords Ishwar,530065,,https://www.business-standard.com/company/lords-ishwar-4813.html
Lorenzini Appar.,540952,,https://www.business-standard.com/company/lorenzini-appar-71792.html
Lotus Chocolate,523475,,https://www.business-standard.com/company/lotus-chocolate-2252.html
Lotus Eye Hospit,532998,LOTUSEYE,https://www.business-standard.com/company/lotus-eye-hospit-28967.html
Lovable Lingerie,533343,LOVABLE,https://www.business-standard.com/company/lovable-lingerie-15871.html
Loyal Equipments,539227,,https://www.business-standard.com/company/loyal-equipments-66424.html
Loyal Textile,514036,,https://www.business-standard.com/company/loyal-textile-997.html
LS Industries,514446,,https://www.business-standard.com/company/ls-industries-4228.html
Ludlow Jute,526179,,https://www.business-standard.com/company/ludlow-jute-3253.html
Luharuka Media,512048,,https://www.business-standard.com/company/luharuka-media-1566.html
Lumax Auto Tech.,532796,LUMAXTECH,https://www.business-standard.com/company/lumax-auto-tech-23562.html
Lumax Auto.Sys.,532537,LUMAXAUTO,https://www.business-standard.com/company/lumax-auto-sys-24621.html
Lumax Inds.,517206,LUMAXIND,https://www.business-standard.com/company/lumax-inds-782.html
Luminaire Tech.,526045,STRAUSIND,https://www.business-standard.com/company/luminaire-tech-3473.html
Lupin,500257,LUPIN,https://www.business-standard.com/company/lupin-3026.html
Lustre Tiles,508857,,https://www.business-standard.com/company/lustre-tiles-6880.html
Lux Industries,539542,LUXIND,https://www.business-standard.com/company/lux-industries-23448.html
LWS Knitwear,531402,,https://www.business-standard.com/company/lws-knitwear-6982.html
Lyka Labs,500259,LYKALABS,https://www.business-standard.com/company/lyka-labs-677.html
Lykis,530689,,https://www.business-standard.com/company/lykis-5096.html
Lynx Machinery,505320,,https://www.business-standard.com/company/lynx-machinery-6202.html
Lyons Corporate,531441,,https://www.business-standard.com/company/lyons-corporate-13219.html
Lypsa Gems,534532,LYPSAGEMS,https://www.business-standard.com/company/lypsa-gems-18922.html
Panasonic Energy,504093,LAKHNNATNL,https://www.business-standard.com/company/panasonic-energy-344.html
Bank of Maha,532525,MAHABANK,https://www.business-standard.com/company/bank-of-maha-5607.html
Global Infrastr.,523794,MANTRIHSG,https://www.business-standard.com/company/global-infrastr-2843.html
Hybrid Financial,500262,MAFATLAFIN,https://www.business-standard.com/company/hybrid-financial-4389.html
Lords Chloro,500284,MODIALKALI,https://www.business-standard.com/company/lords-chloro-385.html
M & M,500520,M&M,https://www.business-standard.com/company/m-m-365.html
M & M Fin. Serv.,532720,M&MFIN,https://www.business-standard.com/company/m-m-fin-serv-16795.html
M B Agro Prod.,538370,MBAPL,https://www.business-standard.com/company/m-b-agro-prod-41290.html
M B Parikh Fins.,526935,,https://www.business-standard.com/company/m-b-parikh-fins-4779.html
M E T S,538401,,https://www.business-standard.com/company/m-e-t-s-40410.html
M K Exim India,538890,,https://www.business-standard.com/company/m-k-exim-india-13817.html
M K Proteins,538420,MKPL,https://www.business-standard.com/company/m-k-proteins-70313.html
M M Forgings,522241,MMFL,https://www.business-standard.com/company/m-m-forgings-3825.html
M M Rubber,509196,,https://www.business-standard.com/company/m-m-rubber-352.html
M P Agro Inds.,506543,,https://www.business-standard.com/company/m-p-agro-inds-1304.html
M R Organisation,532128,MRO,https://www.business-standard.com/company/m-r-organisation-45970.html
M R P L,500109,MRPL,https://www.business-standard.com/company/m-r-p-l-2496.html
M S Securities,531039,,https://www.business-standard.com/company/m-s-securities-5499.html
M T N L,500108,MTNL,https://www.business-standard.com/company/m-t-n-l-2293.html
Maa Jagdambe,511082,,https://www.business-standard.com/company/maa-jagdambe-1431.html
Maa Leafin,531792,,https://www.business-standard.com/company/maa-leafin-7190.html
Maan Aluminium,532906,MAANALU,https://www.business-standard.com/company/maan-aluminium-28013.html
Mac Charles(I),507836,,https://www.business-standard.com/company/mac-charles-i-929.html
Mac Hotels,541973,,https://www.business-standard.com/company/mac-hotels-71788.html
Machino Plastics,523248,,https://www.business-standard.com/company/machino-plastics-1213.html
Mack Trading Co,501471,,https://www.business-standard.com/company/mack-trading-co-3159.html
Mackinnon Macken,501874,,https://www.business-standard.com/company/mackinnon-macken-6927.html
Macpower CNC,535057,MACPOWER,https://www.business-standard.com/company/macpower-cnc-71778.html
Macro Intl.,512600,,https://www.business-standard.com/company/macro-intl-4277.html
Madalsa Intl.,514173,,https://www.business-standard.com/company/madalsa-intl-2332.html
Madhav Copper,538398,MCL,https://www.business-standard.com/company/madhav-copper-69689.html
Madhav Infra,539894,,https://www.business-standard.com/company/madhav-infra-68224.html
Madhav Marbles,515093,MADHAV,https://www.business-standard.com/company/madhav-marbles-2521.html
Madhuban Constr.,780009,,https://www.business-standard.com/company/madhuban-constr-44411.html
Madhucon Proj.,531497,MADHUCON,https://www.business-standard.com/company/madhucon-proj-12208.html
Madhur Cap.& Fin,511638,,https://www.business-standard.com/company/madhur-cap-fin-4477.html
Madhur Inds,519279,MADHURFOOD,https://www.business-standard.com/company/madhur-inds-3251.html
Madhusudan Inds.,515059,MADSUDIND,https://www.business-standard.com/company/madhusudan-inds-1435.html
Madhusudan Sec.,511000,,https://www.business-standard.com/company/madhusudan-sec-1688.html
Madhuveer Com,531910,,https://www.business-standard.com/company/madhuveer-com-6296.html
Madhya Prad. Tod,535009,MPTODAY,https://www.business-standard.com/company/madhya-prad-tod-71582.html
Madras Fert.,590134,MADRASFERT,https://www.business-standard.com/company/madras-fert-5704.html
Madras Hi-Tech,517304,,https://www.business-standard.com/company/madras-hi-tech-2727.html
Madras Motor Fin,511055,MADRASMFIN,https://www.business-standard.com/company/madras-motor-fin-680.html
Madras Petrochem,500261,,https://www.business-standard.com/company/madras-petrochem-930.html
Maegaware Comp.,517017,,https://www.business-standard.com/company/maegaware-comp-1001.html
Maestros Medi.,501209,,https://www.business-standard.com/company/maestros-medi-1756.html
Mafatlal Dyes,501458,,https://www.business-standard.com/company/mafatlal-dyes-359.html
Mafatlal Inds.,500264,MAFATLAIND,https://www.business-standard.com/company/mafatlal-inds-361.html
Magadh Sugar,540650,MAGADSUGAR,https://www.business-standard.com/company/magadh-sugar-65809.html
Magan Industries,530411,,https://www.business-standard.com/company/magan-industries-5848.html
Magellanic Cloud,538891,,https://www.business-standard.com/company/magellanic-cloud-24555.html
Magma Fincorp,524000,MAGMA,https://www.business-standard.com/company/magma-fincorp-5023.html
Magna Colours,524270,,https://www.business-standard.com/company/magna-colours-2687.html
